ID,Region,Market,Sorghum_Yellow,Sorghum_White,Sorghum_Red,Sorghum,Rice_Imported,Month,Year,Longitude,Latitude
3974,TIGRAY,"	Adwa",4,-,4.5,-,20,March,2016,38.88818805,14.14845458
3975,TIGRAY,"	Axum",7.3,8.35,-,-,18.33,March,2016,38.71879888,14.11130791
3976,TIGRAY,"	Adigrat",-,-,-,-,18,March,2016,39.46033457,14.26667752
3977,TIGRAY,"	Wukiro",-,-,-,-,20,March,2016,39.599747,13.796083
3978,TIGRAY, Maichew,10.92,9.13,-,-,20,March,2016,39.541533,12.78792086
3979,TIGRAY,"	Mekelle",10.83,10,-,-,18,March,2016,39.47221911,13.48719005
3980,TIGRAY,"	Tigray Average	",7.48,8.57,4.5,-,19.18,March,2016,NA,NA
3981,AFAR,Ayisaeta,15,16,-,-,16,March,2016,41.43333,11.56667
3982,AFAR, Dubti ,12,12,-,-,19.31,March,2016,41.082,11.73292
3983,AFAR, Melka Werers,-,12.32,8.65,-,16,March,2016,40.18154914,9.340880502
3984,AFAR, AwashSabat Killo ,9.49,12.49,8.16,-,17.33,March,2016,8.983333333,40.16666667
3985,AFAR,Afar Average,11.95,13.11,8.4,-,17.11,March,2016,NA,NA
3986,AMHARA,Chuahit ,7.33,5,7,-,18.97,March,2016,39.311961,10.643157
3987,AMHARA,Gondar ,8,7,5.5,-,20,March,2016,37.46149667,12.59878688
3988,AMHARA,Esete,-,-,-,-,20,March,2016,37.88657423,10.92298692
3989,AMHARA,Debre-Tabor    ,-,-,6.26,-,18,March,2016,38.00833967,11.84769551
3990,AMHARA,Kobo,8.62,10.94,8.53,-,19.93,March,2016,39.63127424,12.16406542
3991,AMHARA,Weldiya     ,9.39,12.2,6.4,-,18.64,March,2016,39.6014117,11.82360232
3992,AMHARA,Kombolcha,10,9.82,8.88,-,16.33,March,2016,39.73724188,11.07807805
3993,AMHARA,Dessie,11.25,10.28,-,-,17,March,2016,39.63548793,11.11703902
3994,AMHARA,Shewa- Robit  ,11.35,7.17,7.42,-,16,March,2016,39.90269733,10.00580856
3995,AMHARA,Debre-Birhan,10,10.16,5.46,-,16.33,March,2016,39.52890047,9.67650294
3996,AMHARA,Mota ,10.85,7.14,6.86,-,18,March,2016,37.8807432,11.07475582
3997,AMHARA,Debre- markos,-,-,-,-,16,March,2016,37.72636868,10.33641293
3998,AMHARA,Dembecha,-,-,-,-,18,March,2016,37.48251554,10.56669266
3999,AMHARA,Bahir-Dar,-,14.97,-,-,17.66,March,2016,37.3815488,11.58416449
4000,AMHARA,Sekota,8.53,8.37,5.78,-,19.66,March,2016,39.03355257,12.62479803
4001,AMHARA,Amde work,-,8.5,7.19,-,18,March,2016,38.85815043,12.45920199
4002,AMHARA,Danigla,-,6.34,-,-,18,March,2016,36.83153176,11.25223153
4003,AMHARA,Chagni ,-,5,-,-,17,March,2016,36.50793596,10.95196565
4004,AMHARA,Kemise ,7.25,6.53,-,-,16.33,March,2016,39.85696873,10.71374234
4005,AMHARA,Bati ,9.6,11.01,-,-,15,March,2016,40.0181327,11.19153266
4006,AMHARA,Amhara Average,9.25,8.38,6.76,-,17.68,March,2016,NA,NA
4007,OROMIYA,Ghimbi,-,5,-,-,18,March,2016,35.83291974,9.163103789
4008,OROMIYA,Dembi-Dolo,-,5,5,-,20,March,2016,34.79748694,8.530219501
4009,OROMIYA,Shambu,-,-,-,-,18,March,2016,37.09431432,9.569809208
4010,OROMIYA,Nekemte,-,4.87,4.6,-,18,March,2016,36.54851971,9.09042469
4011,OROMIYA,Bedele,-,5,4,-,18,March,2016,36.36017384,8.454821965
4012,OROMIYA,Metu,-,6.49,5.66,-,17,March,2016,35.58726864,8.300606827
4013,OROMIYA,Jimma,11.76,5.88,5.88,-,16,March,2016,36.84385226,7.672338798
4014,OROMIYA,Agaro,11.76,5.88,5.88,-,16,March,2016,36.58627683,7.848002731
4015,OROMIYA,Ambo,-,7.94,6.38,-,15.83,March,2016,37.8446066,8.976806527
4016,OROMIYA,Weliso,-,8.33,6.07,-,18,March,2016,37.97073066,8.534178897
4017,OROMIYA,Ejere,9.38,10.06,9.62,-,20,March,2016,39.262249,8.78288
4018,OROMIYA,Fiche,8.65,8.8,8.49,9.72,17.31,March,2016,38.73344116,9.791083661
4019,OROMIYA,Nazareth,10.66,10.66,9.65,-,17.66,March,2016,39.26667,8.55
4020,OROMIYA,Shashe-mene ,-,-,6.65,-,16,March,2016,38.6,7.2
4021,OROMIYA,Diksise,-,-,-,-,16,March,2016,39.55824,8.059179
4022,OROMIYA,Asella,-,10.66,-,-,17.31,March,2016,39.12972322,7.949589951
4023,OROMIYA,Asebe-Teferi,-,9.83,8.16,-,15,March,2016,40.86708,9.08569
4024,OROMIYA,Bedessa,-,6.49,6.49,-,15.66,March,2016,40.77378712,8.902011546
4025,OROMIYA,Alemaya,-,12.25,7,-,15,March,2016,42.0166666,9.3999984
4026,OROMIYA,Boreda,9.49,-,9.32,-,15.33,March,2016,41.278686,9.331067
4027,OROMIYA,Adaba,-,-,-,-,17.66,March,2016,39.3890878,7.004454253
4028,OROMIYA,Robe,-,-,-,-,18,March,2016,39.631104,7.860619
4029,OROMIYA,Hagere-Mariam,-,-,-,-,20,March,2016,38.23603,5.63418
4030,OROMIYA,Negele-Borena,-,-,5.53,-,16.33,March,2016,39.583331,5.333332
4031,OROMIYA,Oromiya Average,10.21,7.34,6.52,9.72,17.11,March,2016,NA,NA
4032,SOMALIE,Shinile,-,-,10,-,16,March,2016,41.844013,9.686515
4033,SOMALIE,Arere,-,12,8,12,16,March,2016,37.6,8.51667
4034,SOMALIE,Jigjiga,-,8.66,7.06,-,16.33,March,2016,42.792342,9.367259
4035,SOMALIE,Hartshek,-,7.65,7.73,12,16,March,2016,43.3499986,9.1499994
4036,SOMALIE,Dolo,-,-,6.97,-,21.66,March,2016,42.059257,4.179211
4037,SOMALIE,Moyale,-,13,-,-,16.33,March,2016,39.056,3.527
4038,SOMALIE,Somali Average,-,10.08,7.88,12,16.94,March,2016,NA,NA
4039,BENISHANGUL - GUMUZ              ,Mambook,-,4,-,-,18,March,2016,NA,NA
4040,BENISHANGUL - GUMUZ              ,Mender-Sebat ,-,-,-,-,17.66,March,2016,NA,NA
4041,BENISHANGUL - GUMUZ              ,Asossa,-,4.93,5,-,17,March,2016,34.53730603,10.05784932
4042,BENISHANGUL - GUMUZ              ,Bambasi,-,3.81,3.71,-,20,March,2016,34.73046863,9.751504664
4043,BENISHANGUL - GUMUZ              ,Kemashi,-,3.45,2.64,-,18.64,March,2016,35.85916991,9.515450626
4044,BENISHANGUL - GUMUZ              ,Agelo-meti  ,-,3.68,2.81,-,-,March,2016,35.77048443,9.640776618
4045,BENISHANGUL - GUMUZ              ,BENI-GUMUZ AVERAGE,-,3.94,3.43,-,18.23,March,2016,NA,NA
4046,SNNP,Welikite,8.3,-,5.4,-,17,March,2016,37.77266735,8.27732366
4047,SNNP,Butajira,13.39,-,4.57,-,15.33,March,2016,38.42140499,8.173264069
4048,SNNP,Hosahna,-,-,7,-,18,March,2016,37.84747123,7.538579317
4049,SNNP,Shone,-,-,-,-,20,March,2016,37.94869425,7.134857075
4050,SNNP,Doyugena,-,-,5.43,9.62,16,March,2016,37.78333,7.33333
4051,SNNP,Alaba,-,-,4.8,-,16,March,2016,38.086143,7.311546
4052,SNNP,Awasa,-,-,11,-,16,March,2016,38.474819,7.058624
4053,SNNP,Hagere-Selam   ,-,-,-,-,16.64,March,2016,38.51921184,6.513880636
4054,SNNP,Dilla,-,-,-,-,16,March,2016,38.30745962,6.410516676
4055,SNNP,Yirega-chefie ,-,-,-,-,16,March,2016,38.1988827,6.16095383
4056,SNNP,Welayita sodo,-,-,6.16,-,16,March,2016,37.749997,6.8999964
4057,SNNP,Bodite,-,-,-,-,16.66,March,2016,37.89064905,7.038034865
4058,SNNP,Jinka,-,9.16,5.88,-,18,March,2016,36.56441614,5.78310286
4059,SNNP,Dimeka,-,-,-,-,20,March,2016,36.45041198,4.892522922
4060,SNNP,Masha,-,10,-,-,20,March,2016,35.47956686,7.741652627
4061,SNNP,Tepi,-,5,5,-,17.33,March,2016,35.36770327,7.320015599
4062,SNNP,Boniga,-,6,4,-,20,March,2016,36.24008346,7.388535704
4063,SNNP,Chana,-,4,4,-,20,March,2016,36.11775846,6.226550231
4064,SNNP,Arbam-minch,10.32,7.65,5.16,-,17.33,March,2016,37.5527474,6.024547891
4065,SNNP,Sawla,-,-,-,-,18.64,March,2016,36.87437474,6.300226567
4066,SNNP,Shewa-Bench,-,5,5,-,20,March,2016,35.166666,6.916663
4067,SNNP,Mizan-Teferi ,-,6,6,-,18.64,March,2016,35.41120174,6.883477024
4068,SNNP,Deri,-,-,4.55,-,20,March,2016,36.28577951,7.384839762
4069,SNNP,Amaro-Kele ,-,-,3.67,-,17.66,March,2016,38.03333333,6.083333333
4070,SNNP,Soyama,-,4.62,4.01,-,20,March,2016,37.88333333,5.7
4071,SNNP,Karate,-,7.67,-,-,-,March,2016,37.48333333,5.25
4072,SNNP,Gidola,-,6.04,5.03,-,19.31,March,2016,37.34772952,5.647078098
4073,SNNP,Tercha,-,5.34,5.13,-,19.66,March,2016,37.175334,7.146295
4074,SNNP,Besite-chere,-,4.5,4,-,20,March,2016,NA,NA
4075,SNNP,Lasoka,-,-,3.92,-,20,March,2016,36.60777815,6.30774507
4076,SNNP,Amaya,-,5.49,3.67,-,16.64,March,2016,36.68000727,7.105541206
4077,SNNP,SNNPR AVERAGE,10.47,5.96,4.98,9.62,18.02,March,2016,NA,NA
4078,GAMBELLA,Gambella,-,7.65,7.32,-,20,March,2016,34.58547076,8.249396585
4079,GAMBELLA,Shebo-Kire,-,-,4.3,-,20,March,2016,NA,NA
4080,GAMBELLA,Meti,-,5,5,-,18,March,2016,35.31666667,7.233333333
4081,GAMBELLA,GAMBELLA-AVERAGE,-,6.18,5.4,-,19.31,March,2016,NA,NA
4082,GAMBELLA,HARARI TOWN,9.8,12.49,7.82,-,15.99,March,2016,42.11815,9.31387
4083,DIREDAWA,Dire Dawa,-,12,9,-,16,March,2016,41.86611,9.59306
4084,DIREDAWA,Melka-Jebdu,-,12,7.75,10.95,16,March,2016,41.78365,9.61833
4085,DIREDAWA,Dire Dawa Average,12.75,12.27,8.11,10.95,16,March,2016,NA,NA
4086,DIREDAWA,Country level Average,10.21,8.12,6.33,10.81,17.5,March,2016,NA,NA
4087,ADDIS   ABABA ,Merkato,12.32,12.16,-,-,16,March,2016,38.73666372,9.0249999
4088,ADDIS   ABABA ,Kera,12.32,12.66,10,-,15.33,March,2016,38.75189,8.98395
4089,ADDIS   ABABA ,Zenebe work,12.32,11,8.62,-,16,March,2016,38.7078,8.98711
4090,ADDIS   ABABA ,Gergi,13,15,10,-,17,March,2016,38.80949,8.99538
4091,ADDIS   ABABA ,Saris,12.16,12.16,9.49,-,16,March,2016,38.76341,8.95198
4092,ADDIS   ABABA ,Kotebe,13.66,14,10,-,15.66,March,2016,38.83985,9.03713
4093,ADDIS   ABABA ,Ferensay Legasion,13,-,10,-,16,March,2016,38.77373,9.05919
4094,ADDIS   ABABA ,Shola (yeka),12.32,14.33,10.66,-,16,March,2016,38.79539,9.02504
4095,ADDIS   ABABA ,Asko,12.49,-,8.65,-,16.33,March,2016,38.692267,9.065301
4096,ADDIS   ABABA ,Addisu-Gebeya,13.49,13.66,12,-,16.33,March,2016,38.73727,9.05959
4097,ADDIS   ABABA ,Efoyita Gebeya,12,12,7.65,-,16,March,2016,NA,NA
4098,ADDIS   ABABA ,Akaki,10.32,11.45,8.65,-,15.66,March,2016,38.789162,8.895831
4099,ADDIS   ABABA ,Addis Ababa Average,12.42,12.78,9.54,-,16.02,March,2016,NA,NA
4100,TIGRAY,"Enda Silase	",4.86,8.69,-,-,19.31,April,2016,38.27211005,14.08944251
4101,TIGRAY,Endabaguna,-,-,6.26,-,20,April,2016,38.19317204,13.97860867
4102,TIGRAY,"	Adwa",4.17,-,4.3,-,20,April,2016,38.88818805,14.14845458
4103,TIGRAY,"	Axum",7.08,8,-,-,18.33,April,2016,38.71879888,14.11130791
4104,TIGRAY,"	Adigrat",-,-,-,-,18,April,2016,39.46033457,14.26667752
4105,TIGRAY,"	Wukiro",-,8.27,-,-,18,April,2016,39.599747,13.796083
4106,TIGRAY, Maichew,11.83,9.29,-,-,20,April,2016,39.541533,12.78792086
4107,TIGRAY,"	Mekelle",11.66,10.32,-,-,18,April,2016,39.47221911,13.48719005
4108,TIGRAY,"	Tigray Average	",7.23,8.88,5.19,-,18.93,April,2016,NA,NA
4109,AFAR,Ayisaeta,15,16,-,-,16.33,April,2016,41.43333,11.56667
4110,AFAR, Dubti ,12,12,-,-,18,April,2016,41.082,11.73292
4111,AFAR, Melka Werers,-,12.32,9.65,-,16,April,2016,40.18154914,9.340880502
4112,AFAR, AwashSabat Killo ,10.8,12.83,8.16,-,17.66,April,2016,8.983333333,40.16666667
4113,AFAR,Afar Average,12.48,13.2,8.87,-,16.98,April,2016,NA,NA
4114,AMHARA,Chuahit ,7.5,5.66,7.5,-,19.31,April,2016,39.311961,10.643157
4115,AMHARA,Gondar ,8,8,-,-,20,April,2016,37.46149667,12.59878688
4116,AMHARA,Esete,-,-,-,-,20,April,2016,37.88657423,10.92298692
4117,AMHARA,Debre-Tabor    ,-,-,6.35,-,18,April,2016,38.00833967,11.84769551
4118,AMHARA,Kobo,10.43,11.62,10.43,-,18.98,April,2016,39.63127424,12.16406542
4119,AMHARA,Weldiya     ,11.63,12.69,6.56,-,18.64,April,2016,39.6014117,11.82360232
4120,AMHARA,Kombolcha,9.38,9.68,6.2,-,15.98,April,2016,39.73724188,11.07807805
4121,AMHARA,Dessie,10.14,9.45,-,-,16.66,April,2016,39.63548793,11.11703902
4122,AMHARA,Shewa- Robit  ,10.64,7.87,-,-,16,April,2016,39.90269733,10.00580856
4123,AMHARA,Debre-Birhan,10,10.5,-,-,16,April,2016,39.52890047,9.67650294
4124,AMHARA,Mota ,10.85,6.98,5.03,-,18,April,2016,37.8807432,11.07475582
4125,AMHARA,Debre- markos,-,-,-,-,16,April,2016,37.72636868,10.33641293
4126,AMHARA,Dembecha,-,-,-,-,18.33,April,2016,37.48251554,10.56669266
4127,AMHARA,Bahir-Dar,-,12.66,-,-,17,April,2016,37.3815488,11.58416449
4128,AMHARA,Sekota,8.53,8.48,6.03,-,20.33,April,2016,39.03355257,12.62479803
4129,AMHARA,Amde work,-,8.23,7.23,-,18,April,2016,38.85815043,12.45920199
4130,AMHARA,Danigla,-,6.2,-,-,18,April,2016,36.83153176,11.25223153
4131,AMHARA,Chagni ,-,5,-,-,16.33,April,2016,36.50793596,10.95196565
4132,AMHARA,Kemise ,8.74,6.26,-,-,16.66,April,2016,39.85696873,10.71374234
4133,AMHARA,Bati ,9.76,11.11,-,-,15,April,2016,40.0181327,11.19153266
4134,AMHARA,Amhara Average,9.56,8.45,6.77,-,17.6,April,2016,NA,NA
4135,OROMIYA,Ghimbi,-,4,-,-,18,April,2016,35.83291974,9.163103789
4136,OROMIYA,Dembi-Dolo,-,5,5,-,20.65,April,2016,34.79748694,8.530219501
4137,OROMIYA,Shambu,-,-,-,-,18,April,2016,37.09431432,9.569809208
4138,OROMIYA,Nekemte,-,4.73,4.5,-,18,April,2016,36.54851971,9.09042469
4139,OROMIYA,Bedele,-,5,4,-,18,April,2016,36.36017384,8.454821965
4140,OROMIYA,Metu,-,6.16,5,-,17,April,2016,35.58726864,8.300606827
4141,OROMIYA,Jimma,-,12,10,-,15.83,April,2016,36.84385226,7.672338798
4142,OROMIYA,Agaro,11.76,-,-,-,16,April,2016,36.58627683,7.848002731
4143,OROMIYA,Ambo,-,7.72,6.67,-,15.33,April,2016,37.8446066,8.976806527
4144,OROMIYA,Weliso,-,9.04,6.28,-,16,April,2016,37.97073066,8.534178897
4145,OROMIYA,Ejere,9.43,9.91,9.59,-,20,April,2016,39.262249,8.78288
4146,OROMIYA,Fiche,8.3,8.91,-,10.85,16,April,2016,38.73344116,9.791083661
4147,OROMIYA,Nazareth,11,11,10,-,18,April,2016,39.26667,8.55
4148,OROMIYA,Shashe-mene ,-,-,6.83,-,16.98,April,2016,38.6,7.2
4149,OROMIYA,Diksise,-,-,-,-,16,April,2016,39.55824,8.059179
4150,OROMIYA,Asella,-,11,-,-,16.64,April,2016,39.12972322,7.949589951
4151,OROMIYA,Asebe-Teferi,-,10,8.75,-,15,April,2016,40.86708,9.08569
4152,OROMIYA,Bedessa,-,5.1,5,-,15.66,April,2016,40.77378712,8.902011546
4153,OROMIYA,Alemaya,-,-,7.83,-,15,April,2016,42.0166666,9.3999984
4154,OROMIYA,Boreda,9,9.49,9,-,15.66,April,2016,41.278686,9.331067
4155,OROMIYA,Adaba,-,-,-,-,17.66,April,2016,39.3890878,7.004454253
4156,OROMIYA,Robe,-,-,-,-,18,April,2016,39.631104,7.860619
4157,OROMIYA,Hagere-Mariam,-,-,-,-,20,April,2016,38.23603,5.63418
4158,OROMIYA,Negele-Borena,-,-,6.88,-,16.66,April,2016,39.583331,5.333332
4159,OROMIYA,Oromiya Average,9.82,7.47,6.73,10.85,17.02,April,2016,NA,NA
4160,SOMALIE,Shinile,-,-,10.32,-,16,April,2016,41.844013,9.686515
4161,SOMALIE,Arere,-,12,8.33,12,16,April,2016,37.6,8.51667
4162,SOMALIE,Jigjiga,-,8.52,8.03,-,16.33,April,2016,42.792342,9.367259
4163,SOMALIE,Hartshek,-,8.46,-,12,16,April,2016,43.3499986,9.1499994
4164,SOMALIE,Dolo,14.29,-,6.97,-,18.64,April,2016,42.059257,4.179211
4165,SOMALIE,Moyale,-,-,-,-,16.98,April,2016,39.056,3.527
4166,SOMALIE,Somali Average,14.29,9.53,8.33,12,16.63,April,2016,NA,NA
4167,BENISHANGUL - GUMUZ              ,Mambook,-,4,-,-,18,April,2016,NA,NA
4168,BENISHANGUL - GUMUZ              ,Mender-Sebat ,-,-,-,-,17.33,April,2016,NA,NA
4169,BENISHANGUL - GUMUZ              ,Asossa,-,5,4,-,17.33,April,2016,34.53730603,10.05784932
4170,BENISHANGUL - GUMUZ              ,Bambasi,-,3.84,3.72,-,20,April,2016,34.73046863,9.751504664
4171,BENISHANGUL - GUMUZ              ,Kemashi,-,2.67,2.65,-,19.31,April,2016,35.85916991,9.515450626
4172,BENISHANGUL - GUMUZ              ,Agelo-meti  ,-,2.74,2.66,-,-,April,2016,35.77048443,9.640776618
4173,BENISHANGUL - GUMUZ              ,BENI-GUMUZ AVERAGE,-,3.55,3.2,-,18.36,April,2016,NA,NA
4174,SNNP,Welikite,8.3,-,5.4,-,17,April,2016,37.77266735,8.27732366
4175,SNNP,Butajira,-,13.51,4.88,-,15,April,2016,38.42140499,8.173264069
4176,SNNP,Hosahna,-,-,7,-,18,April,2016,37.84747123,7.538579317
4177,SNNP,Shone,-,-,-,-,20,April,2016,37.94869425,7.134857075
4178,SNNP,Doyugena,-,-,5.93,-,16,April,2016,37.78333,7.33333
4179,SNNP,Alaba,-,-,4.5,-,16,April,2016,38.086143,7.311546
4180,SNNP,Awasa,-,-,9.65,-,16,April,2016,38.474819,7.058624
4181,SNNP,Hagere-Selam   ,-,-,-,-,17.31,April,2016,38.51921184,6.513880636
4182,SNNP,Dilla,-,-,-,-,16,April,2016,38.30745962,6.410516676
4183,SNNP,Yirega-chefie ,-,-,-,-,16,April,2016,38.1988827,6.16095383
4184,SNNP,Welayita sodo,-,-,6.16,-,16,April,2016,37.749997,6.8999964
4185,SNNP,Bodite,-,-,-,-,16.66,April,2016,37.89064905,7.038034865
4186,SNNP,Jinka,-,8.8,5.62,-,18,April,2016,36.56441614,5.78310286
4187,SNNP,Dimeka,-,9.28,7.27,-,20.65,April,2016,36.45041198,4.892522922
4188,SNNP,Masha,-,10,-,-,20,April,2016,35.47956686,7.741652627
4189,SNNP,Tepi,-,6,6,-,18,April,2016,35.36770327,7.320015599
4190,SNNP,Boniga,-,7,5,-,20,April,2016,36.24008346,7.388535704
4191,SNNP,Chana,-,4,3.5,-,20,April,2016,36.11775846,6.226550231
4192,SNNP,Arbam-minch,13,7,6,-,16,April,2016,37.5527474,6.024547891
4193,SNNP,Sawla,-,-,-,-,16.66,April,2016,36.87437474,6.300226567
4194,SNNP,Shewa-Bench,-,5,5,-,20,April,2016,35.166666,6.916663
4195,SNNP,Mizan-Teferi ,-,5,5,-,18,April,2016,35.41120174,6.883477024
4196,SNNP,Deri,-,-,4.55,-,20,April,2016,36.28577951,7.384839762
4197,SNNP,Amaro-Kele ,-,-,4.75,-,17.66,April,2016,38.03333333,6.083333333
4198,SNNP,Soyama,-,-,4.48,-,20,April,2016,37.88333333,5.7
4199,SNNP,Karate,-,7.67,-,-,20,April,2016,37.48333333,5.25
4200,SNNP,Gidola,-,5.8,5.05,-,19.31,April,2016,37.34772952,5.647078098
4201,SNNP,Tercha,-,6.7,5.62,-,19.31,April,2016,37.175334,7.146295
4202,SNNP,Besite-chere,-,5,4,-,20,April,2016,NA,NA
4203,SNNP,Lasoka,-,-,3.54,-,20,April,2016,36.60777815,6.30774507
4204,SNNP,Amaya,-,6.48,5,-,17.31,April,2016,36.68000727,7.105541206
4205,SNNP,SNNPR AVERAGE,10.39,6.81,5.25,-,18.01,April,2016,NA,NA
4206,GAMBELLA,Gambella,-,-,10,-,20,April,2016,34.58547076,8.249396585
4207,GAMBELLA,Shebo-Kire,-,-,4.35,-,20,April,2016,NA,NA
4208,GAMBELLA,Meti,-,5,5,-,18,April,2016,35.31666667,7.233333333
4209,GAMBELLA,GAMBELLA-AVERAGE,-,5,6.01,-,19.31,April,2016,NA,NA
4210,GAMBELLA,HARARI TOWN,7.83,11.73,7.65,-,15.33,April,2016,42.11815,9.31387
4211,DIREDAWA,Dire Dawa,-,12,9,-,16,April,2016,41.86611,9.59306
4212,DIREDAWA,Melka-Jebdu,12,11.5,7.65,11.66,16,April,2016,41.78365,9.61833
4213,DIREDAWA,Dire Dawa Average,12,12.1,8.57,11.66,16,April,2016,NA,NA
4214,DIREDAWA,Country level Average,10.34,8.27,6.47,11.62,17.43,April,2016,NA,NA
4215,ADDIS   ABABA ,Merkato,12.32,12,-,-,16,April,2016,38.73666372,9.0249999
4216,ADDIS   ABABA ,Kera,12.66,12.66,11.29,-,15,April,2016,38.75189,8.98395
4217,ADDIS   ABABA ,Zenebe work,12.66,12,8,-,16.66,April,2016,38.7078,8.98711
4218,ADDIS   ABABA ,Gergi,13,14,10,-,17,April,2016,38.80949,8.99538
4219,ADDIS   ABABA ,Saris,12,12.25,9.95,-,16,April,2016,38.76341,8.95198
4220,ADDIS   ABABA ,Kotebe,14,14,10,-,15.66,April,2016,38.83985,9.03713
4221,ADDIS   ABABA ,Ferensay Legasion,12.66,-,10,-,16,April,2016,38.77373,9.05919
4222,ADDIS   ABABA ,Shola (yeka),13,14,11.32,-,16,April,2016,38.79539,9.02504
4223,ADDIS   ABABA ,Asko,12,-,9.65,-,16.33,April,2016,38.692267,9.065301
4224,ADDIS   ABABA ,Addisu-Gebeya,12.83,13.25,12,-,17,April,2016,38.73727,9.05959
4225,ADDIS   ABABA ,Efoyita Gebeya,12,12,7.32,-,16,April,2016,NA,NA
4226,ADDIS   ABABA ,Akaki,10.66,12,8.65,-,16,April,2016,38.789162,8.895831
4227,ADDIS   ABABA ,Addis Ababa Average,12.46,12.79,9.74,-,16.13,April,2016,NA,NA
4228,TIGRAY,"Enda Silase	",6.89,8.38,-,-,19.31,May,2016,38.27211005,14.08944251
4229,TIGRAY,Endabaguna,-,-,4.32,-,-,May,2016,38.19317204,13.97860867
4230,TIGRAY,"	Adwa",4,-,4.1,-,20,May,2016,38.88818805,14.14845458
4231,TIGRAY,"	Axum",6.7,8.28,-,-,18.98,May,2016,38.71879888,14.11130791
4232,TIGRAY,"	Adigrat",-,-,-,-,18,May,2016,39.46033457,14.26667752
4233,TIGRAY,"	Wukiro",-,-,-,-,18,May,2016,39.599747,13.796083
4234,TIGRAY, Maichew,11.61,8.87,-,-,20,May,2016,39.541533,12.78792086
4235,TIGRAY,"	Mekelle",11.83,11.32,-,-,18,May,2016,39.47221911,13.48719005
4236,TIGRAY,"	Tigray Average	",7.6,9.14,4.21,-,18.88,May,2016,NA,NA
4237,AFAR,Ayisaeta,15,16,-,-,16.33,May,2016,41.43333,11.56667
4238,AFAR, Dubti ,13,14,-,-,20,May,2016,41.082,11.73292
4239,AFAR, Melka Werers,-,11.66,-,-,16,May,2016,40.18154914,9.340880502
4240,AFAR, AwashSabat Killo ,-,12.16,-,-,17.66,May,2016,8.983333333,40.16666667
4241,AFAR,Afar Average,13.96,13.35,-,-,17.43,May,2016,NA,NA
4242,AMHARA,Chuahit ,7.5,5.5,7.5,-,20,May,2016,39.311961,10.643157
4243,AMHARA,Gondar ,8,8,6.16,-,20,May,2016,37.46149667,12.59878688
4244,AMHARA,Esete,-,-,-,-,20,May,2016,37.88657423,10.92298692
4245,AMHARA,Debre-Tabor    ,-,-,6.27,-,18,May,2016,38.00833967,11.84769551
4246,AMHARA,Kobo,9.81,11.08,8.56,-,19.31,May,2016,39.63127424,12.16406542
4247,AMHARA,Weldiya     ,10.19,13.44,6.56,-,18.64,May,2016,39.6014117,11.82360232
4248,AMHARA,Kombolcha,9.76,10.3,7.03,-,16.66,May,2016,39.73724188,11.07807805
4249,AMHARA,Dessie,11.83,10,-,-,-,May,2016,39.63548793,11.11703902
4250,AMHARA,Shewa- Robit  ,11.42,7.98,7.72,-,16,May,2016,39.90269733,10.00580856
4251,AMHARA,Debre-Birhan,10,11,5.66,-,16,May,2016,39.52890047,9.67650294
4252,AMHARA,Mota ,-,7.06,5.71,-,18,May,2016,37.8807432,11.07475582
4253,AMHARA,Debre- markos,-,-,-,-,16,May,2016,37.72636868,10.33641293
4254,AMHARA,Dembecha,-,-,-,-,18,May,2016,37.48251554,10.56669266
4255,AMHARA,Bahir-Dar,-,13.33,-,-,17.66,May,2016,37.3815488,11.58416449
4256,AMHARA,Sekota,9.17,8.82,5.62,-,20.33,May,2016,39.03355257,12.62479803
4257,AMHARA,Amde work,-,8.29,6.9,-,17.66,May,2016,38.85815043,12.45920199
4258,AMHARA,Danigla,-,5.79,-,-,18,May,2016,36.83153176,11.25223153
4259,AMHARA,Chagni ,-,5,-,-,16,May,2016,36.50793596,10.95196565
4260,AMHARA,Kemise ,8.7,-,-,-,16.66,May,2016,39.85696873,10.71374234
4261,AMHARA,Bati ,8.82,11.51,-,-,15,May,2016,40.0181327,11.19153266
4262,AMHARA,Amhara Average,9.48,8.75,6.64,-,17.71,May,2016,NA,NA
4263,OROMIYA,Ghimbi,-,4.64,-,-,18,May,2016,35.83291974,9.163103789
4264,OROMIYA,Dembi-Dolo,-,5,5,-,20,May,2016,34.79748694,8.530219501
4265,OROMIYA,Shambu,-,-,-,-,18,May,2016,37.09431432,9.569809208
4266,OROMIYA,Nekemte,-,5,4.87,-,18,May,2016,36.54851971,9.09042469
4267,OROMIYA,Bedele,-,5,4,-,18,May,2016,36.36017384,8.454821965
4268,OROMIYA,Metu,-,6.16,5.33,-,16.33,May,2016,35.58726864,8.300606827
4269,OROMIYA,Jimma,-,-,10,-,16,May,2016,36.84385226,7.672338798
4270,OROMIYA,Agaro,8.24,6.47,6.47,-,16,May,2016,36.58627683,7.848002731
4271,OROMIYA,Ambo,-,8.2,5.93,-,15.66,May,2016,37.8446066,8.976806527
4272,OROMIYA,Weliso,-,9.64,6.5,-,15.33,May,2016,37.97073066,8.534178897
4273,OROMIYA,Ejere,9.39,9.95,8.83,-,20,May,2016,39.262249,8.78288
4274,OROMIYA,Fiche,10.64,10.1,9.14,10.49,16,May,2016,38.73344116,9.791083661
4275,OROMIYA,Nazareth,11,-,10,-,18.98,May,2016,39.26667,8.55
